분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,○,,1800x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1800x2100mm",ALA240203000,,E333,
,,,,,,,,○,,1800x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1800x2400mm",ALA240204000,,E333,
,,,,,,,,○,,1900x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1900x1800mm",ALA240205000,,E333,
,,,,,,,,○,,1900x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1900x1900mm",ALA240206000,,E333,
,,,,,,,,○,,1900x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1900x2000mm",ALA240207000,,E333,
,,,,,,,,○,,1900x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1900x2100mm",ALA240208000,,E333,
,,,,,,,,○,,1900x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 1900x2400mm",ALA240209000,,E333,
,,,,,,,,○,,2000x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2000x1800mm",ALA240210000,,E333,
,,,,,,,,○,,2000x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2000x1900mm",ALA240211000,,E333,
,,,,,,,,○,,2000x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2000x2000mm",ALA240212000,,E333,
,,,,,,,,○,,2000x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2000x2100mm",ALA240213000,,E333,
,,,,,,,,○,,2000x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2000x2400mm",ALA240214000,,E333,
,,,,,,,,○,,2400x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2400x1800mm",ALA240215000,,E333,
,,,,,,,,○,,2400x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2400x1900mm",ALA240216000,,E333,
,,,,,,,,○,,2400x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2400x2000mm",ALA240217000,,E333,
,,,,,,,,○,,2400x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2400x2100mm",ALA240218000,,E333,
,,,,,,,,○,,2400x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 2400x2400mm",ALA240219000,,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1800x1800mm",,ALA24020000A,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1800x1900mm",,ALA24020100A,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1800x2000mm",,ALA24020200A,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1800x2100mm",,ALA24020300A,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1800x2400mm",,ALA24020400A,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1900x1800mm",,ALA24020500A,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1900x1900mm",,ALA24020600A,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1900x2000mm",,ALA24020700A,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1900x2100mm",,ALA24020800A,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 1900x2400mm",,ALA24020900A,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2000x1800mm",,ALA24021000A,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2000x1900mm",,ALA24021100A,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2000x2000mm",,ALA24021200A,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2000x2100mm",,ALA24021300A,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2000x2400mm",,ALA24021400A,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2400x1800mm",,ALA24021500A,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2400x1900mm",,ALA24021600A,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2400x2000mm",,ALA24021700A,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2400x2100mm",,ALA24021800A,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 방화문) 유리포함 2400x2400mm",,ALA24021900A,E333,
,,,,,,DR122,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개)",○,,1800x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1800x1800mm",,ALA21030000A,E333,
,,,,,,,,○,,1800x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1800x1900mm",,ALA21030100A,E333,
,,,,,,,,○,,1800x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1800x2000mm",,ALA21030200A,E333,
,,,,,,,,○,,1800x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1800x2100mm",,ALA21030300A,E333,
,,,,,,,,○,,1800x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1800x2400mm",,ALA21030400A,E333,
,,,,,,,,○,,1900x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1900x1800mm",,ALA21030500A,E333,
,,,,,,,,○,,1900x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1900x1900mm",,ALA21030600A,E333,
,,,,,,,,○,,1900x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1900x2000mm",,ALA21030700A,E333,
,,,,,,,,○,,1900x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1900x2100mm",,ALA21030800A,E333,
,,,,,,,,○,,1900x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 1900x2400mm",,ALA21030900A,E333,
,,,,,,,,○,,2000x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2000x1800mm",,ALA21031000A,E333,
,,,,,,,,○,,2000x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2000x1900mm",,ALA21032100A,E333,
,,,,,,,,○,,2000x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2000x2000mm",,ALA21032200A,E333,
,,,,,,,,○,,2000x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2000x2100mm",,ALA21031300A,E333,
,,,,,,,,○,,2000x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2000x2400mm",,ALA21031400A,E333,
,,,,,,,,○,,2400x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2400x1800mm",,ALA21031500A,E333,
,,,,,,,,○,,2400x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2400x1900mm",,ALA21031600A,E333,
,,,,,,,,○,,2400x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2400x2000mm",,ALA21031700A,E333,
,,,,,,,,○,,2400x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2400x2100mm",,ALA21031800A,E333,
,,,,,,,,○,,2400x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 2400x2400mm",,ALA21031900A,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1800x1800mm",,ALA21030000B,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1800x1900mm",,ALA21030100B,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1800x2000mm",,ALA21030200B,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1800x2100mm",,ALA21030300B,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1800x2400mm",,ALA21030400B,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1900x1800mm",,ALA21030500B,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1900x1900mm",,ALA21030600B,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1900x2000mm",,ALA21030700B,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1900x2100mm",,ALA21030800B,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 1900x2400mm",,ALA21030900B,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2000x1800mm",,ALA21031000B,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2000x1900mm",,ALA21032100B,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2000x2000mm",,ALA21032200B,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2000x2100mm",,ALA21031300B,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2000x2400mm",,ALA21031400B,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2400x1800mm",,ALA21031500B,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2400x1900mm",,ALA21031600B,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2400x2000mm",,ALA21031700B,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2400x2100mm",,ALA21031800B,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 유리포함 2400x2400mm",,ALA21031900B,E333,
,,,,,,,,,루,루버포함 1800x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1800x1800mm",,ALA21030000C,E333,
,,,,,,,,,루,루버포함 1800x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1800x1900mm",,ALA21030100C,E333,
,,,,,,,,,루,루버포함 1800x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1800x2000mm",,ALA21030200C,E333,
,,,,,,,,,루,루버포함 1800x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1800x2100mm",,ALA21030300C,E333,
,,,,,,,,,루,루버포함 1800x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1800x2400mm",,ALA21030400C,E333,
,,,,,,,,,루,루버포함 1900x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1900x1800mm",,ALA21030500C,E333,
,,,,,,,,,루,루버포함 1900x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1900x1900mm",,ALA21030600C,E333,
,,,,,,,,,루,루버포함 1900x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1900x2000mm",,ALA21030700C,E333,
,,,,,,,,,루,루버포함 1900x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1900x2100mm",,ALA21030800C,E333,
,,,,,,,,,루,루버포함 1900x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 1900x2400mm",,ALA21030900C,E333,
,,,,,,,,,루,루버포함 2000x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2000x1800mm",,ALA21031000C,E333,
,,,,,,,,,루,루버포함 2000x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2000x1900mm",,ALA21032100C,E333,
,,,,,,,,,루,루버포함 2000x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2000x2000mm",,ALA21032200C,E333,
,,,,,,,,,루,루버포함 2000x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2000x2100mm",,ALA21031300C,E333,
,,,,,,,,,루,루버포함 2000x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2000x2400mm",,ALA21031400C,E333,
,,,,,,,,,루,루버포함 2400x1800mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2400x1800mm",,ALA21031500C,E333,
,,,,,,,,,루,루버포함 24000x1900mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 24000x1900mm",,ALA21031600C,E333,
,,,,,,,,,루,루버포함 2400x2000mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2400x2000mm",,ALA21031700C,E333,
,,,,,,,,,루,루버포함 2400x2100mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2400x2100mm",,ALA21031800C,E333,
,,,,,,,,,루,루버포함 2400x2400mm,"DR122-쌍여닫이문(스테인리스 스틸, 일반, 양개) 루버포함 2400x2400mm",,ALA21031900C,E333,
,,,,123.0,알루미늄,DR123,DR123-쌍여닫이문(알루미늄),○,,1800x1800mm,DR123-쌍여닫이문(알루미늄) 1800x1800mm,ALA420300000,,E333,
,,,,,,,,○,,1800x1900mm,DR123-쌍여닫이문(알루미늄) 1800x1900mm,ALA420301000,,E333,
,,,,,,,,○,,1800x2000mm,DR123-쌍여닫이문(알루미늄) 1800x2000mm,ALA420302000,,E333,
,,,,,,,,○,,1800x2100mm,DR123-쌍여닫이문(알루미늄) 1800x2100mm,ALA420303000,,E333,
,,,,,,,,○,,1800x2400mm,DR123-쌍여닫이문(알루미늄) 1800x2400mm,ALA420304000,,E333,
,,,,,,,,○,,1900x1800mm,DR123-쌍여닫이문(알루미늄) 1900x1800mm,ALA420305000,,E333,
,,,,,,,,○,,1900x1900mm,DR123-쌍여닫이문(알루미늄) 1900x1900mm,ALA420306000,,E333,
,,,,,,,,○,,1900x2000mm,DR123-쌍여닫이문(알루미늄) 1900x2000mm,ALA420307000,,E333,
,,,,,,,,○,,1900x2100mm,DR123-쌍여닫이문(알루미늄) 1900x2100mm,ALA420308000,,E333,
,,,,,,,,○,,1900x2400mm,DR123-쌍여닫이문(알루미늄) 1900x2400mm,ALA420309000,,E333,
,,,,,,,,○,,2000x1800mm,DR123-쌍여닫이문(알루미늄) 2000x1800mm,ALA420320000,,E333,
,,,,,,,,○,,2000x1900mm,DR123-쌍여닫이문(알루미늄) 2000x1900mm,ALA420342000,,E333,
,,,,,,,,○,,2000x2000mm,DR123-쌍여닫이문(알루미늄) 2000x2000mm,ALA420343000,,E333,
,,,,,,,,○,,2000x2100mm,DR123-쌍여닫이문(알루미늄) 2000x2100mm,ALA420313000,,E333,
,,,,,,,,○,,2000x2400mm,DR123-쌍여닫이문(알루미늄) 2000x2400mm,ALA420314000,,E333,
,,,,,,,,○,,2400x1800mm,DR123-쌍여닫이문(알루미늄) 2400x1800mm,ALA420315000,,E333,
,,,,,,,,○,,2400x1900mm,DR123-쌍여닫이문(알루미늄) 2400x1900mm,ALA420316000,,E333,
,,,,,,,,○,,2400x2000mm,DR123-쌍여닫이문(알루미늄) 2400x2000mm,ALA420317000,,E333,
,,,,,,,,○,,2400x2100mm,DR123-쌍여닫이문(알루미늄) 2400x2100mm,ALA420318000,,E333,
,,,,,,,,○,,2400x2400mm,DR123-쌍여닫이문(알루미늄) 2400x2400mm,ALA420319000,,E333,
,,,,,,,,○,도,도장포함 1800x1800mm,DR123-쌍여닫이문(알루미늄) 도장포함 1800x1800mm,ALA420400000,,E333,
,,,,,,,,○,도,도장포함 1800x1900mm,DR123-쌍여닫이문(알루미늄) 도장포함 1800x1900mm,ALA420401000,,E333,
,,,,,,,,○,도,도장포함 1800x2000mm,DR123-쌍여닫이문(알루미늄) 도장포함 1800x2000mm,ALA420402000,,E333,
,,,,,,,,○,도,도장포함 1800x2100mm,DR123-쌍여닫이문(알루미늄) 도장포함 1800x2100mm,ALA420403000,,E333,
,,,,,,,,○,도,도장포함 1800x2400mm,DR123-쌍여닫이문(알루미늄) 도장포함 1800x2400mm,ALA420404000,,E333,
,,,,,,,,○,도,도장포함 1900x1800mm,DR123-쌍여닫이문(알루미늄) 도장포함 1900x1800mm,ALA420405000,,E333,
,,,,,,,,○,도,도장포함 1900x1900mm,DR123-쌍여닫이문(알루미늄) 도장포함 1900x1900mm,ALA420406000,,E333,
,,,,,,,,○,도,도장포함 1900x2000mm,DR123-쌍여닫이문(알루미늄) 도장포함 1900x2000mm,ALA420407000,,E333,
,,,,,,,,○,도,도장포함 1900x2100mm,DR123-쌍여닫이문(알루미늄) 도장포함 1900x2100mm,ALA420408000,,E333,
,,,,,,,,○,도,도장포함 1900x2400mm,DR123-쌍여닫이문(알루미늄) 도장포함 1900x2400mm,ALA420409000,,E333,
,,,,,,,,○,도,도장포함 2000x1800mm,DR123-쌍여닫이문(알루미늄) 도장포함 2000x1800mm,ALA420420000,,E333,
,,,,,,,,○,도,도장포함 2000x1900mm,DR123-쌍여닫이문(알루미늄) 도장포함 2000x1900mm,ALA420442000,,E333,
,,,,,,,,○,도,도장포함 2000x2000mm,DR123-쌍여닫이문(알루미늄) 도장포함 2000x2000mm,ALA420443000,,E333,
,,,,,,,,○,도,도장포함 2000x2100mm,DR123-쌍여닫이문(알루미늄) 도장포함 2000x2100mm,ALA420413000,,E333,
,,,,,,,,○,도,도장포함 2000x2400mm,DR123-쌍여닫이문(알루미늄) 도장포함 2000x2400mm,ALA420414000,,E333,
,,,,,,,,○,도,도장포함 2400x1800mm,DR123-쌍여닫이문(알루미늄) 도장포함 2400x1800mm,ALA420415000,,E333,
,,,,,,,,○,도,도장포함 2400x1900mm,DR123-쌍여닫이문(알루미늄) 도장포함 2400x1900mm,ALA420416000,,E333,
,,,,,,,,○,도,도장포함 2400x2000mm,DR123-쌍여닫이문(알루미늄) 도장포함 2400x2000mm,ALA420417000,,E333,
,,,,,,,,○,도,도장포함 2400x2100mm,DR123-쌍여닫이문(알루미늄) 도장포함 2400x2100mm,ALA420418000,,E333,
,,,,,,,,○,도,도장포함 2400x2400mm,DR123-쌍여닫이문(알루미늄) 도장포함 2400x2400mm,ALA420419000,,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR123-쌍여닫이문(알루미늄) 유리포함 1800x1800mm,,ALA42040000A,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,DR123-쌍여닫이문(알루미늄) 유리포함 1800x1900mm,,ALA42040100A,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,DR123-쌍여닫이문(알루미늄) 유리포함 1800x2000mm,,ALA42040200A,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR123-쌍여닫이문(알루미늄) 유리포함 1800x2100mm,,ALA42040300A,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR123-쌍여닫이문(알루미늄) 유리포함 1800x2400mm,,ALA42040400A,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,DR123-쌍여닫이문(알루미늄) 유리포함 1900x1800mm,,ALA42040500A,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,DR123-쌍여닫이문(알루미늄) 유리포함 1900x1900mm,,ALA42040600A,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,DR123-쌍여닫이문(알루미늄) 유리포함 1900x2000mm,,ALA42040700A,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,DR123-쌍여닫이문(알루미늄) 유리포함 1900x2100mm,,ALA42040800A,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,DR123-쌍여닫이문(알루미늄) 유리포함 1900x2400mm,,ALA42040900A,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR123-쌍여닫이문(알루미늄) 유리포함 2000x1800mm,,ALA42042000A,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,DR123-쌍여닫이문(알루미늄) 유리포함 2000x1900mm,,ALA42044200A,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,DR123-쌍여닫이문(알루미늄) 유리포함 2000x2000mm,,ALA42044300A,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR123-쌍여닫이문(알루미늄) 유리포함 2000x2100mm,,ALA42041300A,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR123-쌍여닫이문(알루미늄) 유리포함 2000x2400mm,,ALA42041400A,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR123-쌍여닫이문(알루미늄) 유리포함 2400x1800mm,,ALA42041500A,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,DR123-쌍여닫이문(알루미늄) 유리포함 2400x1900mm,,ALA42041600A,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,DR123-쌍여닫이문(알루미늄) 유리포함 2400x2000mm,,ALA42041700A,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR123-쌍여닫이문(알루미늄) 유리포함 2400x2100mm,,ALA42041800A,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR123-쌍여닫이문(알루미늄) 유리포함 2400x2400mm,,ALA42041900A,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR123-쌍여닫이문(알루미늄) 루버포함 1800x1800mm,,ALA42040000B,E333,
,,,,,,,,,루,루버포함 1800x1900mm,DR123-쌍여닫이문(알루미늄) 루버포함 1800x1900mm,,ALA42040100B,E333,
,,,,,,,,,루,루버포함 1800x2000mm,DR123-쌍여닫이문(알루미늄) 루버포함 1800x2000mm,,ALA42040200B,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR123-쌍여닫이문(알루미늄) 루버포함 1800x2100mm,,ALA42040300B,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR123-쌍여닫이문(알루미늄) 루버포함 1800x2400mm,,ALA42040400B,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR123-쌍여닫이문(알루미늄) 루버포함 1900x1800mm,,ALA42040500B,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR123-쌍여닫이문(알루미늄) 루버포함 1900x1900mm,,ALA42040600B,E333,
